AAPL,1323,164.77,164.83,164.71,164.77,42031,238,164.7734,0,0,0,0
AAPL,1324,164.78,164.82,164.71,164.76,46055,314,164.7638,0,0,0,0
AAPL,1325,164.78,164.79,164.73,164.77,25564,168,164.7693,0,0,0,0
AAPL,1326,164.77,164.84,164.76,164.8,22001,129,164.7989,0,0,0,0
AAPL,1327,164.79,164.84,164.77,164.79,35957,205,164.8095,0,0,0,0
AAPL,1328,164.79,164.84,164.72,164.79,38127,234,164.7909,0,0,0,0
AAPL,1329,164.79,164.85,164.6,164.65,126973,662,164.7329,0,0,0,0
AAPL,1330,164.64,164.7,164.63,164.67,56814,299,164.654,0,0,0,0
AAPL,1331,164.65,164.69,164.62,164.63,36321,167,164.6431,0,0,0,0
AAPL,1332,164.63,164.72,164.54,164.72,70221,375,164.6106,0,0,0,0
AAPL,1333,164.71,164.72,164.55,164.58,61109,277,164.6372,0,0,0,0
AAPL,1334,164.58,164.65,164.58,164.58,46128,245,164.5938,0,5920,0,0
AAPL,1335,164.6,164.65,164.54,164.64,58133,254,164.5915,0,0,0,0
AAPL,1336,164.64,164.73,164.62,164.72,29240,90,164.6675,0,11000,0,0
AAPL,1337,164.72,164.79,164.63,164.71,31512,180,164.7223,0,0,0,0
AAPL,1338,164.7,164.7,164.62,164.64,22436,142,164.643,0,0,0,0
AAPL,1339,164.66,164.7,164.62,164.62,18653,125,164.6524,0,0,0,0
AAPL,1340,164.62,164.69,164.62,164.68,27328,162,164.6602,0,0,0,0
AAPL,1341,164.69,164.69,164.55,164.55,26274,128,164.6217,0,0,0,0
AAPL,1342,164.55,164.62,164.51,164.51,57380,320,164.5753,0,0,0,0
AAPL,1343,164.5,164.55,164.43,164.46,83755,357,164.4761,0,7000,0,0
AAPL,1344,164.47,164.5,164.41,164.43,52936,322,164.4471,0,0,0,0
AAPL,1345,164.43,164.52,164.43,164.48,52637,283,164.4732,0,0,0,0
AAPL,1346,164.48,164.53,164.46,164.53,33718,189,164.491,0,0,0,0
AAPL,1347,164.53,164.54,164.5,164.52,34637,182,164.5176,0,0,0,0
AAPL,1348,164.53,164.53,164.41,164.42,45532,237,164.4453,0,0,0,0
